id,provinceId,name,createdAt,updatedAt
8271,82,Kota Ternate,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
8272,82,Kota Tidore Kepulauan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5206,52,Kabupaten Bima,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5205,52,Kabupaten Dompu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5201,52,Kabupaten Lombok Barat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5202,52,Kabupaten Lombok Tengah,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5203,52,Kabupaten Lombok Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5208,52,Kabupaten Lombok Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5204,52,Kabupaten Sumbawa,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5207,52,Kabupaten Sumbawa Barat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5272,52,Kota Bima,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5271,52,Kota Mataram,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5302,53,Kab Timor Tengah Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5305,53,Kabupaten Alor,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5304,53,Kabupaten Belu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5308,53,Kabupaten Ende,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5306,53,Kabupaten Flores Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5301,53,Kabupaten Kupang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5313,53,Kabupaten Lembata,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5321,53,Kabupaten Malaka,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5310,53,Kabupaten Manggarai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5315,53,Kabupaten Manggarai Barat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5319,53,Kabupaten Manggarai Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5316,53,Kabupaten Nagekeo,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5309,53,Kabupaten Ngada,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5314,53,Kabupaten Rote Ndao,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5320,53,Kabupaten Sabu Raijua,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5307,53,Kabupaten Sikka,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5312,53,Kabupaten Sumba Barat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5318,53,Kabupaten Sumba Barat Daya,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5317,53,Kabupaten Sumba Tengah,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5311,53,Kabupaten Sumba Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5303,53,Kabupaten Timor Tengah Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
5371,53,Kota Kupang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9106,91,Kabupaten Biak Numfor,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9103,91,Kabupaten Jayapura,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9111,91,Kabupaten Keerom,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9105,91,Kabupaten Kepulauan Yapen,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9120,91,Kabupaten Mamberamo Raya,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9110,91,Kabupaten Sarmi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9119,91,Kabupaten Supiori,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9115,91,Kabupaten Waropen,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9171,91,Kota Jayapura,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9203,92,Kabupaten Fak Fak,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9208,92,Kabupaten Kaimana,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9202,92,Kabupaten Manokwari,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9211,92,Kabupaten Manokwari Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9212,92,Kabupaten Pegunungan Arfak,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9206,92,Kabupaten Teluk Bintuni,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9207,92,Kabupaten Teluk Wondama,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9605,96,Kabupaten Maybrat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9603,96,Kabupaten Raja Ampat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9601,96,Kabupaten Sorong,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9602,96,Kabupaten Sorong Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9604,96,Kabupaten Tambrauw,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9671,96,Kota Sorong,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9502,95,Kab Pegunungan Bintang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9501,95,Kabupaten Jayawijaya,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9507,95,Kabupaten Lanny Jaya,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9505,95,Kabupaten Mamberamo Tengah,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9508,95,Kabupaten Nduga,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9504,95,Kabupaten Tolikara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9503,95,Kabupaten Yahukimo,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9506,95,Kabupaten Yalimo,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9304,93,Kabupaten Asmat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9302,93,Kabupaten Boven Digoel,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9303,93,Kabupaten Mappi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9301,93,Kabupaten Merauke,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9408,94,Kabupaten Deiyai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9406,94,Kabupaten Dogiyai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9407,94,Kabupaten Intan Jaya,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9404,94,Kabupaten Mimika,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9401,94,Kabupaten Nabire,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9403,94,Kabupaten Paniai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9405,94,Kabupaten Puncak,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
9402,94,Kabupaten Puncak Jaya,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1403,14,Kabupaten Bengkalis,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1404,14,Kabupaten Indragiri Hilir,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1402,14,Kabupaten Indragiri Hulu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1401,14,Kabupaten Kampar,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1410,14,Kabupaten Kepulauan Meranti,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1409,14,Kabupaten Kuantan Singingi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1405,14,Kabupaten Pelalawan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1407,14,Kabupaten Rokan Hilir,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1406,14,Kabupaten Rokan Hulu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1408,14,Kabupaten Siak,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1472,14,Kota Dumai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1471,14,Kota Pekanbaru,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7605,76,Kabupaten Majene,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7603,76,Kabupaten Mamasa,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7602,76,Kabupaten Mamuju,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7606,76,Kabupaten Mamuju Tengah,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7601,76,Kabupaten Pasangkayu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7604,76,Kabupaten Polewali Mandar,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7303,73,Kabupaten Bantaeng,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7311,73,Kabupaten Barru,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7308,73,Kabupaten Bone,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7302,73,Kabupaten Bulukumba,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7316,73,Kabupaten Enrekang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7306,73,Kabupaten Gowa,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7304,73,Kabupaten Jeneponto,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7301,73,Kabupaten Kepulauan Selayar,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7317,73,Kabupaten Luwu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7324,73,Kabupaten Luwu Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7322,73,Kabupaten Luwu Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7309,73,Kabupaten Maros,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7310,73,Kabupaten Pangkajene dan Kepulauan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7315,73,Kabupaten Pinrang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7314,73,Kabupaten Sidenreng Rappang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7307,73,Kabupaten Sinjai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7312,73,Kabupaten Soppeng,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7305,73,Kabupaten Takalar,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7318,73,Kabupaten Tana Toraja,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7326,73,Kabupaten Toraja Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7313,73,Kabupaten Wajo,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7371,73,Kota Makassar,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7373,73,Kota Palopo,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7372,73,Kota Parepare,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7201,72,Kabupaten Banggai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7207,72,Kabupaten Banggai Kepulauan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7211,72,Kabupaten Banggai Laut,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7205,72,Kabupaten Buol,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7203,72,Kabupaten Donggala,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7206,72,Kabupaten Morowali,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7212,72,Kabupaten Morowali Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7208,72,Kabupaten Parigi Moutong,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7202,72,Kabupaten Poso,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7210,72,Kabupaten Sigi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7209,72,Kabupaten Tojo Una Una,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7204,72,Kabupaten Toli-Toli,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7271,72,Kota Palu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7406,74,Kabupaten Bombana,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7404,74,Kabupaten Buton,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7415,74,Kabupaten Buton Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7414,74,Kabupaten Buton Tengah,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7410,74,Kabupaten Buton Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7401,74,Kabupaten Kolaka,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7411,74,Kabupaten Kolaka Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7408,74,Kabupaten Kolaka Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7402,74,Kabupaten Konawe,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7412,74,Kabupaten Konawe Kepulauan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7405,74,Kabupaten Konawe Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7409,74,Kabupaten Konawe Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7403,74,Kabupaten Muna,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7413,74,Kabupaten Muna Barat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7407,74,Kabupaten Wakatobi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7472,74,Kota Bau Bau,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7471,74,Kota Kendari,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7101,71,Kabupaten Bolaang Mongondow,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7111,71,Kabupaten Bolaang Mongondow Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7110,71,Kabupaten Bolaang Mongondow Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7108,71,Kabupaten Bolaang Mongondow Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7109,71,Kabupaten Kep. Siau Tagulandang Biaro,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7103,71,Kabupaten Kepulauan Sangihe,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7104,71,Kabupaten Kepulauan Talaud,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7102,71,Kabupaten Minahasa,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7105,71,Kabupaten Minahasa Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7107,71,Kabupaten Minahasa Tenggara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7106,71,Kabupaten Minahasa Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7172,71,Kota Bitung,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7174,71,Kota Kotamobagu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7171,71,Kota Manado,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
7173,71,Kota Tomohon,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1306,13,Kabupaten Agam,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1310,13,Kabupaten Dharmasraya,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1309,13,Kabupaten Kepulauan Mentawai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1307,13,Kabupaten Lima Puluh Kota,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1305,13,Kabupaten Padang Pariaman,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1308,13,Kabupaten Pasaman,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1312,13,Kabupaten Pasaman Barat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1301,13,Kabupaten Pesisir Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1303,13,Kabupaten Sijunjung,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1302,13,Kabupaten Solok,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1311,13,Kabupaten Solok Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1304,13,Kabupaten Tanah Datar,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1375,13,Kota Bukittinggi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1371,13,Kota Padang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1374,13,Kota Padang Panjang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1377,13,Kota Pariaman,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1376,13,Kota Payakumbuh,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1373,13,Kota Sawahlunto,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1372,13,Kota Solok,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1607,16,Kabupaten Banyuasin,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1611,16,Kabupaten Empat Lawang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1604,16,Kabupaten Lahat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1603,16,Kabupaten Muara Enim,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1606,16,Kabupaten Musi Banyuasin,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1605,16,Kabupaten Musi Rawas,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1613,16,Kabupaten Musi Rawas Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1610,16,Kabupaten Ogan Ilir,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1602,16,Kabupaten Ogan Komering,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1601,16,Kabupaten Ogan Komering Ulu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1609,16,Kabupaten Ogan Komering Ulu Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1608,16,Kabupaten Ogan Komering Ulu Timur,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1612,16,Kabupaten Penukal Abab Lematang Ilir,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1673,16,Kota Lubuk Linggau,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1672,16,Kota Pagar Alam,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1671,16,Kota Palembang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1674,16,Kota Prabumulih,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1209,12,Kabupaten Asahan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1219,12,Kabupaten Batu Bara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1211,12,Kabupaten Dairi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1207,12,Kabupaten Deli Serdang,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1216,12,Kabupaten Humbang Hasundutan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1206,12,Kabupaten Karo,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1210,12,Kabupaten Labuhanbatu,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1222,12,Kabupaten Labuhanbatu Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1223,12,Kabupaten Labuhanbatu Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1205,12,Kabupaten Langkat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1213,12,Kabupaten Mandailing Natal,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1204,12,Kabupaten Nias,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1225,12,Kabupaten Nias Barat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1214,12,Kabupaten Nias Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1224,12,Kabupaten Nias Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1221,12,Kabupaten Padang Lawas,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1220,12,Kabupaten Padang Lawas Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1215,12,Kabupaten Pakpak Bharat,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1217,12,Kabupaten Samosir,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1218,12,Kabupaten Serdang Bedagai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1208,12,Kabupaten Simalungun,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1203,12,Kabupaten Tapanuli Selatan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1201,12,Kabupaten Tapanuli Tengah,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1202,12,Kabupaten Tapanuli Utara,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1212,12,Kabupaten Toba,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1275,12,Kota Binjai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1278,12,Kota Gunungsitoli,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1271,12,Kota Medan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1277,12,Kota Padangsidimpuan,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1272,12,Kota Pematangsiantar,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1273,12,Kota Sibolga,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1274,12,Kota Tanjungbalai,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
1276,12,Kota Tebing Tinggi,2026-01-12 10:39:40.210031,2026-01-12 10:39:40.210031
